inputs_as_bytes,gswitch_recv_rate,distribution_trace_base_dir,tor_inbuffer_size,message_size,scattercast,tor_send_rate,latency,gswitch_inbuffer_size,horovod,num_gswitches,use_multicast,json,multi_step,in_network_computation,fwd_pass_time,worker_send_rate,worker_inbuffer_size,step_num,butterfly,num_ps,worker_receive_time,real_distribution,striping,worker_recv_rate,num_workers,max_param_size,iteration_time,MTU,latency_std,ps_send_rate,on_same_rack,topology,fat_tree,verbosity,gswitch_send_rate,tor_recv_rate,ps_inbuffer_size,gradient_size,trace_base_dir,timeout,ps_recv_rate,forward_pass_as_bytes,latency_distribution,model_name,optimal_param_distribution
0,10.0,distribution_csv/resnet-200_alternate/,-1,-1.0,0,200.0,1e-05,-1,0,4,0,json/resnet-200_alternate_param_ps_assignment.json,1,0,0.4,50.0,-1,44,0,1,"[1.6029731660805409, 1.6029738067205408, 1.6029744473605407, 1.6029750880005407, 1.6029757286405406, 1.6029763692805405, 1.6029770099205405, 1.6029776505605404, 1.6029782912005404, 1.6029789318405403, 1.6029795724805402, 1.6029802131205402, 1.6029808537605401, 1.60298149440054, 1.60298213504054, 1.60298277568054, 1.6029834163205399, 1.6029840569605398, 1.6029846976005397, 1.6029853382405397, 1.6029859788805396, 1.6029866195205396, 1.6029872601605395, 1.6029879008005394, 1.6029885414405394, 1.6029891820805393, 1.6029898227205392, 1.6029904633605392, 1.6029911040005391, 1.602991744640539, 1.602993025920539, 1.6032124857605377]",0,1,50.0,32,-1.0,3.06596595903978,12000000.0,0.0002,50.0,1,,1,0,10.0,200.0,-1,0.0,csv/resnet-200_alternate/,3000.0,50.0,1,none,resnet-200_alternate,0
0,10.0,distribution_csv/resnet-200_alternate/,-1,-1.0,0,200.0,1e-05,-1,0,4,1,json/resnet-200_alternate_param_ps_assignment.json,1,0,0.4,25.0,-1,44,0,1,"[0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922]",0,1,25.0,32,-1.0,3.3237357542399946,12000000.0,0.0002,25.0,1,,1,0,10.0,200.0,-1,0.0,csv/resnet-200_alternate/,3000.0,25.0,1,none,resnet-200_alternate,0
0,10.0,distribution_csv/resnet-200_alternate/,-1,-1.0,0,200.0,1e-05,-1,0,4,1,json/resnet-200_alternate_param_ps_assignment.json,1,1,0.4,10.0,-1,44,0,1,"[0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975]",0,1,10.0,32,-1.0,1.0601524256000003,12000000.0,0.0002,10.0,1,,1,0,10.0,200.0,-1,0.0,csv/resnet-200_alternate/,3000.0,10.0,1,none,resnet-200_alternate,0
0,10.0,distribution_csv/resnet-200_alternate/,-1,-1.0,0,200.0,1e-05,-1,0,4,0,json/resnet-200_alternate_param_ps_assignment.json,1,0,0.4,75.0,-1,44,0,1,"[1.0686554440537415, 1.0686558711470748, 1.0686562982404082, 1.0686567253337416, 1.068657152427075, 1.0686575795204083, 1.0686580066137417, 1.068658433707075, 1.0686588608004084, 1.0686592878937418, 1.0686597149870751, 1.0686601420804085, 1.0686605691737419, 1.0686609962670752, 1.0686614233604086, 1.068661850453742, 1.0686622775470753, 1.0686627046404087, 1.068663131733742, 1.0686635588270754, 1.0686644130137422, 1.0686648401070755, 1.0686652672004089, 1.0686656942937423, 1.0686661213870756, 1.068666548480409, 1.0686669755737424, 1.0686674026670757, 1.068667829760409, 1.0686682568537424, 1.0686686839470758, 1.0688149905070725]",0,1,75.0,32,-1.0,2.094359650559988,12000000.0,0.0002,75.0,1,,1,0,10.0,200.0,-1,0.0,csv/resnet-200_alternate/,3000.0,75.0,1,none,resnet-200_alternate,0
0,10.0,distribution_csv/resnet-200_alternate/,-1,-1.0,0,200.0,1e-05,-1,0,4,1,json/resnet-200_alternate_param_ps_assignment.json,1,0,0.4,50.0,-1,44,0,1,"[0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962]",0,1,50.0,32,-1.0,1.8646288883199695,12000000.0,0.0002,50.0,1,,1,0,10.0,200.0,-1,0.0,csv/resnet-200_alternate/,3000.0,50.0,1,none,resnet-200_alternate,0
0,10.0,distribution_csv/resnet-200_alternate/,-1,-1.0,0,200.0,1e-05,-1,0,4,0,json/resnet-200_alternate_param_ps_assignment.json,1,1,0.4,25.0,-1,44,0,1,"[3.2059263321610816, 3.2059276134410815, 3.2059288947210813, 3.205930176001081, 3.205931457281081, 3.205932738561081, 3.205934019841081, 3.2059353011210807, 3.2059365824010806, 3.2059378636810805, 3.2059391449610803, 3.20594042624108, 3.20594170752108, 3.20594298880108, 3.20594427008108, 3.2059468326410796, 3.2059481139210795, 3.2059493952010794, 3.2059506764810792, 3.205951957761079, 3.205953239041079, 3.205954520321079, 3.2059558016010787, 3.2059570828810786, 3.2059583641610785, 3.2059596454410784, 3.2059609267210782, 3.205962208001078, 3.205963489281078, 3.205964770561078, 3.2059660518410777, 3.206404971521075]",0,1,25.0,32,-1.0,3.825006374401078,12000000.0,0.0002,25.0,1,,1,0,10.0,200.0,-1,0.0,csv/resnet-200_alternate/,3000.0,25.0,1,none,resnet-200_alternate,0
0,10.0,distribution_csv/resnet-200_alternate/,-1,-1.0,0,200.0,1e-05,-1,0,4,1,json/resnet-200_alternate_param_ps_assignment.json,1,0,0.4,75.0,-1,44,0,1,"[0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165]",0,1,75.0,32,-1.0,1.437976428373587,12000000.0,0.0002,75.0,1,,1,0,10.0,200.0,-1,0.0,csv/resnet-200_alternate/,3000.0,75.0,1,none,resnet-200_alternate,0
0,10.0,distribution_csv/resnet-200_alternate/,-1,-1.0,0,200.0,1e-05,-1,0,4,0,json/resnet-200_alternate_param_ps_assignment.json,1,0,0.4,10.0,-1,45,0,1,"[8.014785830401093, 8.014789033601094, 8.014792236801094, 8.014795440001095, 8.014798643201095, 8.014801846401095, 8.014805049601096, 8.014808252801096, 8.014811456001096, 8.014817862401097, 8.014821065601097, 8.014824268801098, 8.014827472001098, 8.014830675201098, 8.014833878401099, 8.0148370816011, 8.0148402848011, 8.0148434880011, 8.0148466912011, 8.0148498944011, 8.014853097601101, 8.014856300801101, 8.014859504001102, 8.014862707201102, 8.014865910401102, 8.014869113601103, 8.014872316801103, 8.014875520001103, 8.014878723201104, 8.014881926401104, 8.014885129601105, 8.015982428801077]",0,1,10.0,32,-1.0,15.343667740805506,12000000.0,0.0002,10.0,1,,1,0,10.0,200.0,-1,0.0,csv/resnet-200_alternate/,3000.0,10.0,1,none,resnet-200_alternate,0
0,10.0,distribution_csv/resnet-200_alternate/,-1,-1.0,0,200.0,1e-05,-1,0,4,1,json/resnet-200_alternate_param_ps_assignment.json,1,1,0.4,25.0,-1,44,0,1,"[0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922]",0,1,25.0,32,-1.0,1.0310849702400002,12000000.0,0.0002,25.0,1,,1,0,10.0,200.0,-1,0.0,csv/resnet-200_alternate/,3000.0,25.0,1,none,resnet-200_alternate,0
0,10.0,distribution_csv/resnet-200_alternate/,-1,-1.0,0,200.0,1e-05,-1,0,4,0,json/resnet-200_alternate_param_ps_assignment.json,1,1,0.4,50.0,-1,44,0,1,"[1.6029731660805409, 1.6029738067205408, 1.6029744473605407, 1.6029750880005407, 1.6029757286405406, 1.6029763692805405, 1.6029770099205405, 1.6029776505605404, 1.6029789318405403, 1.6029795724805402, 1.6029802131205402, 1.6029808537605401, 1.60298149440054, 1.60298213504054, 1.60298277568054, 1.6029834163205399, 1.6029840569605398, 1.6029846976005397, 1.6029853382405397, 1.6029859788805396, 1.6029866195205396, 1.6029872601605395, 1.6029879008005394, 1.6029885414405394, 1.6029891820805393, 1.6029898227205392, 1.6029904633605392, 1.6029911040005391, 1.602991744640539, 1.602992385280539, 1.602993025920539, 1.6032124857605377]",0,1,50.0,32,-1.0,2.2230206246405393,12000000.0,0.0002,50.0,1,,1,0,10.0,200.0,-1,0.0,csv/resnet-200_alternate/,3000.0,50.0,1,none,resnet-200_alternate,0
0,10.0,distribution_csv/resnet-200_alternate/,-1,-1.0,0,200.0,1e-05,-1,0,4,0,json/resnet-200_alternate_param_ps_assignment.json,1,1,0.4,75.0,-1,44,0,1,"[1.0686554440537415, 1.0686558711470748, 1.0686562982404082, 1.0686567253337416, 1.068657152427075, 1.0686575795204083, 1.0686580066137417, 1.068658433707075, 1.0686588608004084, 1.0686592878937418, 1.0686601420804085, 1.0686605691737419, 1.0686609962670752, 1.0686614233604086, 1.068661850453742, 1.0686622775470753, 1.0686627046404087, 1.068663131733742, 1.0686635588270754, 1.0686639859204088, 1.0686644130137422, 1.0686648401070755, 1.0686652672004089, 1.0686656942937423, 1.0686661213870756, 1.068666548480409, 1.0686669755737424, 1.0686674026670757, 1.068667829760409, 1.0686682568537424, 1.0686686839470758, 1.0688149905070725]",0,1,75.0,32,-1.0,1.6986954581337423,12000000.0,0.0002,75.0,1,,1,0,10.0,200.0,-1,0.0,csv/resnet-200_alternate/,3000.0,75.0,1,none,resnet-200_alternate,0
0,10.0,distribution_csv/resnet-200_alternate/,-1,-1.0,0,200.0,1e-05,-1,0,4,1,json/resnet-200_alternate_param_ps_assignment.json,1,0,0.4,10.0,-1,45,0,1,"[0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975]",0,1,10.0,32,-1.0,7.758942640000094,12000000.0,0.0002,10.0,1,,1,0,10.0,200.0,-1,0.0,csv/resnet-200_alternate/,3000.0,10.0,1,none,resnet-200_alternate,0
0,10.0,distribution_csv/resnet-200_alternate/,-1,-1.0,0,200.0,1e-05,-1,0,4,1,json/resnet-200_alternate_param_ps_assignment.json,1,1,0.4,50.0,-1,44,0,1,"[0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962]",0,1,50.0,32,-1.0,1.03606248512,12000000.0,0.0002,50.0,1,,1,0,10.0,200.0,-1,0.0,csv/resnet-200_alternate/,3000.0,50.0,1,none,resnet-200_alternate,0
0,10.0,distribution_csv/resnet-200_alternate/,-1,-1.0,0,200.0,1e-05,-1,0,4,0,json/resnet-200_alternate_param_ps_assignment.json,1,0,0.4,25.0,-1,45,0,1,"[3.2059263321610816, 3.2059276134410815, 3.2059288947210813, 3.205930176001081, 3.205931457281081, 3.205932738561081, 3.205934019841081, 3.2059353011210807, 3.2059365824010806, 3.2059378636810805, 3.20594042624108, 3.20594170752108, 3.20594298880108, 3.20594427008108, 3.2059455513610797, 3.2059468326410796, 3.2059481139210795, 3.2059493952010794, 3.2059506764810792, 3.205951957761079, 3.205953239041079, 3.205954520321079, 3.2059558016010787, 3.2059570828810786, 3.2059583641610785, 3.2059596454410784, 3.2059609267210782, 3.205962208001078, 3.205963489281078, 3.205964770561078, 3.2059660518410777, 3.206404971521075]",0,1,25.0,32,-1.0,6.13748718079912,12000000.0,0.0002,25.0,1,,1,0,10.0,200.0,-1,0.0,csv/resnet-200_alternate/,3000.0,25.0,1,none,resnet-200_alternate,0
0,10.0,distribution_csv/resnet-200_alternate/,-1,-1.0,0,200.0,1e-05,-1,0,4,1,json/resnet-200_alternate_param_ps_assignment.json,1,1,0.4,75.0,-1,44,0,1,"[0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165]",0,1,75.0,32,-1.0,1.0340550173866667,12000000.0,0.0002,75.0,1,,1,0,10.0,200.0,-1,0.0,csv/resnet-200_alternate/,3000.0,75.0,1,none,resnet-200_alternate,0
0,10.0,distribution_csv/resnet-200_alternate/,-1,-1.0,0,200.0,1e-05,-1,0,4,0,json/resnet-200_alternate_param_ps_assignment.json,1,1,0.4,10.0,-1,45,0,1,"[8.014785830401093, 8.014789033601094, 8.014792236801094, 8.014795440001095, 8.014798643201095, 8.014801846401095, 8.014805049601096, 8.014808252801096, 8.014811456001096, 8.014814659201097, 8.014817862401097, 8.014821065601097, 8.014824268801098, 8.014827472001098, 8.014830675201098, 8.014833878401099, 8.0148370816011, 8.0148402848011, 8.0148434880011, 8.0148466912011, 8.0148498944011, 8.014853097601101, 8.014856300801101, 8.014859504001102, 8.014862707201102, 8.014865910401102, 8.014869113601103, 8.014872316801103, 8.014875520001103, 8.014878723201104, 8.014881926401104, 8.015982428801077]",0,1,10.0,32,-1.0,8.637920700801098,12000000.0,0.0002,10.0,1,,1,0,10.0,200.0,-1,0.0,csv/resnet-200_alternate/,3000.0,10.0,1,none,resnet-200_alternate,0
0,10.0,distribution_csv/resnet-200_alternate/,-1,-1.0,0,200.0,1e-05,-1,0,4,0,json/resnet-200_alternate_param_ps_assignment.json,1,0,0.4,50.0,-1,45,0,1,"[1.6029731660805409, 1.6029738067205408, 1.6029744473605407, 1.6029750880005407, 1.6029757286405406, 1.6029763692805405, 1.6029770099205405, 1.6029776505605404, 1.6029782912005404, 1.6029789318405403, 1.6029795724805402, 1.6029802131205402, 1.6029808537605401, 1.60298149440054, 1.60298213504054, 1.60298277568054, 1.6029834163205399, 1.6029840569605398, 1.6029846976005397, 1.6029853382405397, 1.6029859788805396, 1.6029866195205396, 1.6029872601605395, 1.6029879008005394, 1.6029885414405394, 1.6029891820805393, 1.6029898227205392, 1.6029904633605392, 1.6029911040005391, 1.602991744640539, 1.602993025920539, 1.6032124857605377]",0,1,50.0,32,-1.0,3.074115192319781,12000000.0,0.0002,50.0,1,,1,0,10.0,200.0,-1,0.0,csv/resnet-200_alternate/,3000.0,50.0,1,none,resnet-200_alternate,0
0,10.0,distribution_csv/resnet-200_alternate/,-1,-1.0,0,200.0,1e-05,-1,0,4,1,json/resnet-200_alternate_param_ps_assignment.json,1,0,0.4,25.0,-1,45,0,1,"[0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922]",0,1,25.0,32,-1.0,3.3436068953599847,12000000.0,0.0002,25.0,1,,1,0,10.0,200.0,-1,0.0,csv/resnet-200_alternate/,3000.0,25.0,1,none,resnet-200_alternate,0
0,10.0,distribution_csv/resnet-200_alternate/,-1,-1.0,0,200.0,1e-05,-1,0,4,1,json/resnet-200_alternate_param_ps_assignment.json,1,1,0.4,10.0,-1,45,0,1,"[0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975, 0.2516844351999975]",0,1,10.0,32,-1.0,1.0531524256000004,12000000.0,0.0002,10.0,1,,1,0,10.0,200.0,-1,0.0,csv/resnet-200_alternate/,3000.0,10.0,1,none,resnet-200_alternate,0
0,10.0,distribution_csv/resnet-200_alternate/,-1,-1.0,0,200.0,1e-05,-1,0,4,0,json/resnet-200_alternate_param_ps_assignment.json,1,0,0.4,75.0,-1,45,0,1,"[1.0686554440537415, 1.0686558711470748, 1.0686567253337416, 1.068657152427075, 1.0686575795204083, 1.0686580066137417, 1.068658433707075, 1.0686588608004084, 1.0686592878937418, 1.0686597149870751, 1.0686601420804085, 1.0686605691737419, 1.0686609962670752, 1.0686614233604086, 1.068661850453742, 1.0686622775470753, 1.0686627046404087, 1.068663131733742, 1.0686635588270754, 1.0686639859204088, 1.0686644130137422, 1.0686648401070755, 1.0686652672004089, 1.0686656942937423, 1.0686661213870756, 1.068666548480409, 1.0686669755737424, 1.0686674026670757, 1.068667829760409, 1.0686682568537424, 1.0686686839470758, 1.0688149905070725]",0,1,75.0,32,-1.0,2.1043047637332597,12000000.0,0.0002,75.0,1,,1,0,10.0,200.0,-1,0.0,csv/resnet-200_alternate/,3000.0,75.0,1,none,resnet-200_alternate,0
0,10.0,distribution_csv/resnet-200_alternate/,-1,-1.0,0,200.0,1e-05,-1,0,4,1,json/resnet-200_alternate_param_ps_assignment.json,1,0,0.4,50.0,-1,45,0,1,"[0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962, 0.05035288703999962]",0,1,50.0,32,-1.0,1.877556652159969,12000000.0,0.0002,50.0,1,,1,0,10.0,200.0,-1,0.0,csv/resnet-200_alternate/,3000.0,50.0,1,none,resnet-200_alternate,0
0,10.0,distribution_csv/resnet-200_alternate/,-1,-1.0,0,200.0,1e-05,-1,0,4,0,json/resnet-200_alternate_param_ps_assignment.json,1,1,0.4,25.0,-1,45,0,1,"[3.2059263321610816, 3.2059276134410815, 3.2059288947210813, 3.205930176001081, 3.205931457281081, 3.205932738561081, 3.205934019841081, 3.2059353011210807, 3.2059365824010806, 3.2059378636810805, 3.2059391449610803, 3.20594042624108, 3.20594170752108, 3.20594298880108, 3.20594427008108, 3.2059455513610797, 3.2059468326410796, 3.2059481139210795, 3.2059493952010794, 3.2059506764810792, 3.205953239041079, 3.205954520321079, 3.2059558016010787, 3.2059570828810786, 3.2059583641610785, 3.2059596454410784, 3.2059609267210782, 3.205962208001078, 3.205963489281078, 3.205964770561078, 3.2059660518410777, 3.206404971521075]",0,1,25.0,32,-1.0,3.8179897177610798,12000000.0,0.0002,25.0,1,,1,0,10.0,200.0,-1,0.0,csv/resnet-200_alternate/,3000.0,25.0,1,none,resnet-200_alternate,0
0,10.0,distribution_csv/resnet-200_alternate/,-1,-1.0,0,200.0,1e-05,-1,0,4,1,json/resnet-200_alternate_param_ps_assignment.json,1,0,0.4,75.0,-1,45,0,1,"[0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165, 0.033575258026667165]",0,1,75.0,32,-1.0,1.4392946094935768,12000000.0,0.0002,75.0,1,,1,0,10.0,200.0,-1,0.0,csv/resnet-200_alternate/,3000.0,75.0,1,none,resnet-200_alternate,0
0,10.0,distribution_csv/resnet-200_alternate/,-1,-1.0,0,200.0,1e-05,-1,0,4,0,json/resnet-200_alternate_param_ps_assignment.json,1,0,0.4,10.0,-1,46,0,1,"[8.014785830401093, 8.014789033601094, 8.014792236801094, 8.014795440001095, 8.014798643201095, 8.014801846401095, 8.014805049601096, 8.014808252801096, 8.014811456001096, 8.014814659201097, 8.014817862401097, 8.014821065601097, 8.014824268801098, 8.014827472001098, 8.014830675201098, 8.014833878401099, 8.0148370816011, 8.0148402848011, 8.0148434880011, 8.0148466912011, 8.014853097601101, 8.014856300801101, 8.014859504001102, 8.014862707201102, 8.014865910401102, 8.014869113601103, 8.014872316801103, 8.014875520001103, 8.014878723201104, 8.014881926401104, 8.014885129601105, 8.015982428801077]",0,1,10.0,32,-1.0,15.292508668805494,12000000.0,0.0002,10.0,1,,1,0,10.0,200.0,-1,0.0,csv/resnet-200_alternate/,3000.0,10.0,1,none,resnet-200_alternate,0
0,10.0,distribution_csv/resnet-200_alternate/,-1,-1.0,0,200.0,1e-05,-1,0,4,1,json/resnet-200_alternate_param_ps_assignment.json,1,1,0.4,25.0,-1,45,0,1,"[0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922, 0.10068577407999922]",0,1,25.0,32,-1.0,1.0350849702400002,12000000.0,0.0002,25.0,1,,1,0,10.0,200.0,-1,0.0,csv/resnet-200_alternate/,3000.0,25.0,1,none,resnet-200_alternate,0
0,10.0,distribution_csv/resnet-200_alternate/,-1,-1.0,0,200.0,1e-05,-1,0,4,0,json/resnet-200_alternate_param_ps_assignment.json,1,1,0.4,50.0,-1,45,0,1,"[1.6029731660805409, 1.6029738067205408, 1.6029744473605407, 1.6029750880005407, 1.6029757286405406, 1.6029763692805405, 1.6029770099205405, 1.6029776505605404, 1.6029782912005404, 1.6029789318405403, 1.6029795724805402, 1.6029802131205402, 1.6029808537605401, 1.60298149440054, 1.60298213504054, 1.60298277568054, 1.6029834163205399, 1.6029840569605398, 1.6029846976005397, 1.6029859788805396, 1.6029866195205396, 1.6029872601605395, 1.6029879008005394, 1.6029885414405394, 1.6029891820805393, 1.6029898227205392, 1.6029904633605392, 1.6029911040005391, 1.602991744640539, 1.602992385280539, 1.602993025920539, 1.6032124857605377]",0,1,50.0,32,-1.0,2.2260180620805397,12000000.0,0.0002,50.0,1,,1,0,10.0,200.0,-1,0.0,csv/resnet-200_alternate/,3000.0,50.0,1,none,resnet-200_alternate,0
